kbopID,playerID,yearID,stint,lgID,teamID,G,CG,SHO,W,L,SV,HLD,WPCT,BFP,IPouts,H,HR,BB,HBP,SO,R,ER,ERA
1124,62920,2020,1,KBO,Samsung,45,0,0,2,3,0,10,0.4,166,111,28,3,29,2,34,23,18,4.46
1125,62920,2021,1,KBO,Samsung,16,0,0,0,2,0,1,0,82,57,10,2,14,1,19,10,10,4.74
1126,62920,2022,1,KBO,Samsung,3,0,0,0,0,0,0,-,11,6,2,0,3,0,2,1,1,4.5
1127,62920,2023,1,KBO,Samsung,16,0,0,0,1,0,1,0,65,39,22,3,5,1,12,11,10,7.3
1128,62929,2013,1,KBO,NC,56,0,0,1,3,10,1,0.25,294,201,59,6,34,8,60,31,31,4.21
1129,62929,2014,1,KBO,NC,51,0,0,7,2,2,8,0.778,398,264,93,19,38,8,73,53,49,5.01
1130,62929,2015,1,KBO,NC,64,0,0,6,5,0,10,0.545,436,288,103,15,41,6,103,62,54,5.06
1131,62929,2016,1,KBO,NC,45,0,0,9,9,2,3,0.5,603,397,159,18,55,6,102,90,80,5.51
1132,62929,2017,1,KBO,NC,60,0,0,5,1,3,6,0.833,388,271,88,10,30,8,86,46,40,4.06
1133,62929,2018,1,KBO,NC,50,0,0,5,4,14,0,0.556,224,150,52,8,19,3,42,34,26,4.68
1134,62929,2019,1,KBO,NC,11,0,0,0,0,0,0,-,54,34,14,0,9,1,4,7,7,6.52
1135,62937,2016,1,KBO,Nexen,30,0,0,15,7,0,0,0.682,718,511,192,19,21,11,99,76,73,3.9
1136,62937,2017,1,KBO,Nexen,34,1,1,6,7,1,2,0.462,537,375,137,14,25,16,75,68,63,4.54
1137,62937,2018,1,KBO,Nexen,26,0,0,8,9,0,1,0.471,452,306,133,31,23,8,53,80,76,6.75
1138,62937,2019,1,KBO,Kiwoom,12,0,0,1,0,0,0,1,132,90,34,1,9,4,21,14,12,3.68
1139,62937,2020,1,KBO,Kiwoom,7,0,0,0,0,0,0,-,34,15,13,2,4,0,1,8,7,12.6
1140,62937,2021,1,KBO,SSG,20,0,0,0,0,0,0,-,124,87,35,3,2,4,27,18,18,5.72
1141,62937,2022,1,KBO,SSG,4,0,0,0,0,0,0,-,21,15,9,2,0,0,4,6,6,12.46
1142,62941,2013,1,KBO,NC,5,0,0,0,0,0,0,-,30,21,6,0,3,0,5,4,3,3.86
1143,62951,2013,1,KBO,NC,2,0,0,0,0,0,0,-,22,19,8,1,3,0,2,4,4,7.71
1144,62951,2017,1,KBO,NC,14,0,0,1,2,0,0,0.333,126,90,26,2,13,5,14,12,10,3.07
1145,62951,2018,1,KBO,NC,23,0,0,1,1,0,0,0.5,238,162,62,5,24,1,22,36,31,5.17
1146,62951,2019,1,KBO,Doosan,67,0,0,6,3,19,10,0.667,258,183,57,4,19,9,31,25,18,2.66
1147,62951,2020,1,KBO,Doosan,27,0,0,1,2,1,1,0.333,122,82,30,5,16,2,13,22,22,7.71
1148,62951,2021,1,KBO,Doosan,4,0,0,0,0,0,0,-,16,13,2,0,5,1,2,2,0,0
1149,62951,2022,1,KBO,Doosan,31,0,0,0,1,0,0,0,142,93,34,1,11,4,17,17,15,4.35
1150,62951,2023,1,KBO,Doosan,23,0,0,1,0,0,1,1,134,88,40,2,12,3,13,23,20,6.51
1151,62951,2024,1,KBO,KIA,16,0,0,0,1,0,2,0,83,45,26,2,7,5,9,17,13,7.8
1152,62951,2025,1,KBO,KIA,6,0,0,0,0,0,0,-,36,22,15,0,4,0,3,12,9,14.29
1153,62966,2013,1,KBO,NC,30,0,0,0,2,0,4,0,158,106,32,0,20,4,33,17,16,4.28
1154,62966,2014,1,KBO,NC,4,0,0,0,0,0,0,-,24,15,9,0,2,0,4,5,5,9
1155,62966,2015,1,KBO,NC,78,0,0,6,5,1,14,0.545,384,274,77,11,37,11,61,40,37,3.71
1156,62966,2016,1,KBO,NC,52,0,0,11,4,2,4,0.733,486,324,123,13,36,8,84,65,60,5
1157,62966,2017,1,KBO,NC,39,0,0,5,3,0,0,0.625,418,274,111,15,34,12,51,79,73,7.33
1158,62966,2018,1,KBO,NC,19,0,0,0,1,0,1,0,183,114,51,8,22,2,18,36,35,8.44
1159,62966,2021,1,KBO,NC,20,0,0,2,1,1,0,0.667,129,84,29,4,17,2,25,14,14,4.5
1160,63027,2017,1,KBO,Samsung,5,0,0,1,1,0,0,0.5,58,40,14,2,10,1,8,10,10,7.71
1161,63027,2018,1,KBO,Samsung,2,0,0,0,0,0,0,-,11,9,3,2,1,0,5,3,3,11.57
1162,63103,2019,1,KBO,LG,2,0,0,0,0,0,0,-,17,12,2,1,5,0,4,2,2,5.4
1163,63103,2020,1,KBO,LG,4,0,0,0,1,0,0,0,37,19,8,1,11,4,5,14,6,11.57
1164,63103,2021,1,KBO,LG,6,0,0,0,0,0,0,-,28,18,1,0,9,1,8,4,4,6
1165,63103,2023,1,KBO,Hanwha,1,0,0,0,0,0,0,-,8,6,1,0,0,1,1,1,1,4.5
1166,63104,2017,1,KBO,KT,1,0,0,0,0,0,0,-,13,6,6,1,1,0,5,5,5,22.5
1167,63104,2019,1,KBO,KT,10,0,0,0,0,0,1,-,53,37,15,1,5,2,6,7,7,5.91
1168,63111,2013,1,KBO,LG,20,0,0,12,2,0,0,0.857,485,340,109,11,50,9,88,50,48,3.87
1169,63111,2014,1,KBO,LG,27,0,0,9,7,0,0,0.563,661,448,146,13,58,13,128,100,84,5.12
1170,63111,2015,1,KBO,LG,24,0,0,4,9,0,0,0.308,572,390,134,16,55,14,88,72,69,4.78
1171,63111,2016,1,KBO,LG,29,1,1,13,11,0,0,0.542,701,486,152,14,70,21,138,83,77,4.3
1172,63111,2017,1,KBO,LG,25,0,0,8,6,0,0,0.571,591,396,140,10,55,19,107,87,78,5.35
1173,63111,2019,1,KBO,LG,11,0,0,0,2,0,0,0,243,162,57,5,26,4,31,27,25,4.22
1174,63137,2015,1,KBO,KT,2,0,0,0,0,0,0,-,20,9,9,2,2,0,4,8,8,24
1175,63145,2018,1,KBO,LG,16,0,0,1,0,0,0,1,174,121,34,3,20,1,41,24,19,4.42
1176,63145,2019,1,KBO,LG,19,0,0,3,4,0,0,0.429,282,186,61,3,33,8,44,42,36,5.23
1177,63145,2021,1,KBO,LG,15,0,0,2,2,0,0,0.5,151,103,42,1,13,3,23,17,15,4.13
1178,63145,2022,1,KBO,LG,17,0,0,0,1,0,0,0,129,96,22,0,15,4,23,11,8,2.3
1179,63145,2023,1,KBO,LG,1,0,0,0,0,0,0,-,6,3,2,0,1,0,0,2,2,18
1180,63145,2025,1,KBO,LG,10,0,0,0,0,0,1,-,49,36,9,1,5,1,13,7,7,5.56
1181,63229,2013,1,KBO,Doosan,12,0,0,3,3,0,0,0.5,273,187,79,5,21,3,30,42,42,6.23
1182,63230,2013,1,KBO,Doosan,10,0,0,1,1,0,0,0.5,180,121,41,2,27,5,35,30,28,6.52
1183,63248,2013,1,KBO,Doosan,3,0,0,0,0,0,0,-,12,6,6,0,2,0,2,5,5,33.75
1184,63248,2014,1,KBO,Doosan,31,0,0,1,0,0,2,1,111,81,24,2,12,1,23,13,13,4.44
1185,63248,2015,1,KBO,Doosan,68,0,0,7,2,2,16,0.778,278,190,52,4,46,2,76,30,25,3.65
1186,63248,2016,1,KBO,Doosan,15,0,0,0,0,0,0,-,46,31,10,0,11,0,7,6,6,6.23
1187,63248,2017,1,KBO,Doosan,35,0,0,9,8,0,2,0.529,598,414,128,8,64,4,139,61,56,3.67
1188,63248,2018,1,KBO,Doosan,62,0,0,6,3,27,3,0.667,293,201,58,4,37,4,75,23,22,2.96
1189,63248,2019,1,KBO,Doosan,61,0,0,2,5,16,7,0.286,236,169,39,6,34,1,48,24,21,3.46
1190,63248,2020,1,KBO,Doosan,36,0,0,5,1,10,2,0.833,240,168,55,2,21,0,55,25,24,3.9
1191,63248,2021,1,KBO,LG,16,0,0,1,2,0,1,0.333,98,63,20,2,13,3,18,11,10,4.29
1192,63248,2022,1,KBO,LG,13,0,0,0,0,0,0,-,58,43,9,0,11,1,13,3,3,2.13
1193,63248,2023,1,KBO,LG,57,0,0,4,0,4,16,1,222,172,32,1,22,2,59,12,10,1.62
1194,63248,2024,1,KBO,LG,15,0,0,0,1,0,3,0,54,40,13,2,7,1,8,7,7,5.4
1195,63292,2015,1,KBO,Doosan,3,0,0,0,0,0,0,-,13,9,4,1,3,0,2,3,3,11.57
1196,63292,2020,1,KBO,Doosan,8,0,0,1,2,0,0,0.333,117,78,30,3,14,0,20,16,16,5.54
1197,63292,2021,1,KBO,Doosan,22,0,0,0,4,0,0,0,274,184,69,3,29,3,33,42,38,5.73
1198,63292,2024,1,KBO,Doosan,1,0,0,0,1,0,0,0,20,12,6,2,2,0,2,5,5,11.25
1199,63295,2013,1,KBO,Doosan,5,0,0,0,1,0,0,0,38,27,9,1,3,0,5,4,4,4
1200,63295,2014,1,KBO,Doosan,4,0,0,0,0,0,1,-,24,12,9,0,4,0,1,5,5,11.25
1201,63342,2013,1,KBO,Nexen,5,0,0,0,0,0,0,-,40,24,11,0,5,0,7,4,4,4.5
1202,63342,2014,1,KBO,Nexen,48,0,0,6,2,0,11,0.75,280,210,53,2,29,3,73,21,19,2.47
1203,63342,2015,1,KBO,Nexen,70,0,0,8,5,5,19,0.615,382,282,65,4,41,6,89,36,32,3.09
1204,63342,2017,1,KBO,Nexen,13,0,0,5,3,0,2,0.625,198,135,53,3,15,1,45,25,24,4.87
1205,63342,2018,1,KBO,Nexen,18,0,0,1,2,9,0,0.333,78,57,16,1,6,2,23,11,8,3.79
1206,63342,2019,1,KBO,Kiwoom,48,0,0,2,4,20,8,0.333,192,144,45,3,8,2,46,15,14,2.66
1207,63342,2020,1,KBO,Kiwoom,53,0,0,5,3,33,0,0.625,232,165,50,3,18,2,64,15,13,2.15
1208,63342,2021,1,KBO,Kiwoom,44,0,0,6,5,15,5,0.545,187,132,30,4,19,2,47,18,17,3.48
1209,63342,2024,1,KBO,Kiwoom,44,0,0,0,1,6,9,0,171,124,40,2,20,0,36,17,14,3.18
1210,63342,2025,1,KBO,KIA,22,0,0,3,3,0,10,0.5,89,57,21,2,13,0,23,11,9,4.26
1211,63348,2018,1,KBO,Nexen,25,0,0,0,0,0,0,-,128,85,35,6,13,0,25,24,22,7.43
1212,63348,2019,1,KBO,Kiwoom,5,0,0,0,0,0,0,-,25,15,9,0,2,0,3,4,4,7.2
1213,63348,2020,1,KBO,Kiwoom,42,0,0,1,1,0,1,0.5,201,135,48,6,19,2,29,30,27,5.4
1214,63432,2013,1,KBO,Samsung,24,0,0,7,9,0,0,0.438,612,436,127,11,48,11,137,67,63,3.95
1215,63432,2014,1,KBO,Samsung,25,1,0,13,4,0,0,0.765,622,463,125,15,45,5,180,54,54,3.18
1216,63462,2013,1,KBO,Samsung,11,0,0,3,5,0,0,0.375,249,174,49,6,30,2,46,29,28,4.4
1217,63464,2020,1,KBO,Hanwha,55,0,0,5,0,0,7,1,225,153,48,3,25,3,42,16,9,1.59
1218,63464,2021,1,KBO,Hanwha,43,0,0,2,5,0,7,0.286,337,238,73,8,34,6,54,35,34,3.94
1219,63464,2022,1,KBO,Hanwha,25,0,0,4,9,0,0,0.308,349,228,106,6,17,7,51,63,63,7.53
1220,63464,2023,1,KBO,Hanwha,47,0,0,5,1,0,2,0.833,199,148,36,4,19,6,28,18,13,2.45
1221,63464,2024,1,KBO,Hanwha,7,0,0,0,0,0,0,-,40,28,10,1,6,1,7,9,9,10.57
1222,63465,2013,1,KBO,Samsung,3,0,0,0,1,0,0,0,21,9,8,0,6,0,1,7,7,27
1223,63492,2020,1,KBO,Samsung,4,0,0,0,0,0,0,-,13,2,8,2,2,0,1,11,10,135
1224,63492,2021,1,KBO,Samsung,11,0,0,2,0,0,0,1,51,30,11,1,12,0,5,6,5,4.5
1225,63492,2022,1,KBO,Samsung,42,0,0,3,2,0,7,0.6,149,102,41,4,9,1,21,25,22,5.94
1226,63492,2023,1,KBO,Samsung,51,0,0,1,3,0,11,0.25,181,123,46,3,17,0,26,19,18,3.95
1227,63492,2024,1,KBO,Samsung,9,0,0,1,0,0,0,1,58,34,29,2,4,0,6,19,19,17.69
1228,63512,2015,1,KBO,Lotte,2,0,0,0,0,0,0,-,6,6,2,0,0,0,1,0,0,0
1229,63512,2016,1,KBO,Lotte,39,0,0,6,2,0,3,0.75,438,279,101,9,54,13,78,65,60,5.81
1230,63512,2017,1,KBO,Lotte,45,0,0,4,4,2,10,0.5,391,264,88,8,47,4,95,51,50,5.11
1231,63512,2018,1,KBO,Lotte,13,0,0,3,2,0,1,0.6,69,39,23,1,8,1,11,12,9,6.23
1232,63512,2019,1,KBO,Lotte,41,0,0,2,1,5,5,0.667,169,123,40,6,11,0,40,19,18,4.02
1233,63512,2020,1,KBO,Lotte,53,0,0,1,4,0,17,0.2,194,133,56,7,13,4,50,27,27,5.7
1234,63512,2021,1,KBO,Lotte,22,0,0,2,1,0,0,0.667,81,48,25,1,10,0,23,14,14,7.88
1235,63512,2024,1,KBO,Lotte,7,0,0,0,0,0,0,-,24,21,6,0,1,1,4,3,3,4.26
1236,63512,2025,1,KBO,Lotte,4,0,0,0,0,0,0,-,17,13,6,1,3,0,3,5,5,16.88
1237,63543,2014,1,KBO,Lotte,1,0,0,0,0,0,0,-,1,2,0,0,0,0,1,0,0,0
1238,63543,2015,1,KBO,Lotte,11,0,0,0,2,0,0,0,140,87,46,9,9,2,20,33,33,10.24
1239,63543,2018,1,KBO,Lotte,64,0,0,7,4,0,14,0.636,307,226,62,12,31,3,75,33,30,3.67
1240,63543,2019,1,KBO,Lotte,41,0,0,1,4,2,6,0.2,180,108,45,5,21,3,43,29,25,6.25
1241,63543,2020,1,KBO,Lotte,57,0,0,5,2,0,20,0.714,238,183,40,8,26,0,58,25,24,3.58
1242,63543,2021,1,KBO,Lotte,68,0,0,6,5,0,20,0.545,262,189,47,5,31,4,65,30,30,4.33
1243,63543,2022,1,KBO,Lotte,73,0,0,2,4,0,26,0.333,263,186,46,3,35,1,77,20,20,2.9
1244,63543,2023,1,KBO,Lotte,67,0,0,2,6,3,22,0.25,289,196,65,4,29,5,66,32,28,3.96
1245,63543,2024,1,KBO,Lotte,66,0,0,5,3,0,13,0.625,279,178,68,6,35,6,62,37,31,4.84
1246,63543,2025,1,KBO,Lotte,5,0,0,0,1,0,1,0,21,16,6,1,3,1,4,7,6,14.73
1247,63619,2013,1,KBO,KIA,13,0,0,0,0,0,0,-,61,40,15,2,10,2,10,16,16,12.34
1248,63619,2017,1,KBO,Nexen,1,0,0,0,0,0,0,-,4,3,0,0,1,0,1,0,0,0
1249,63628,2018,1,KBO,KIA,2,0,0,0,0,0,0,-,6,0,4,0,1,1,0,6,6,-
1250,63628,2019,1,KBO,KIA,55,0,0,1,3,1,10,0.25,243,162,63,2,14,8,22,22,21,3.5
1251,63628,2020,1,KBO,KIA,48,0,0,1,1,1,2,0.5,275,174,88,3,17,5,23,46,44,6.83
1252,63628,2021,1,KBO,KIA,24,0,0,0,2,0,6,0,108,72,30,0,10,2,6,19,15,5.79
1253,63628,2022,1,KBO,KIA,27,0,0,0,1,0,0,0,104,72,24,2,10,3,9,5,5,1.88
1254,63638,2013,1,KBO,KIA,11,0,0,1,1,0,2,0.5,37,34,7,2,3,0,6,4,4,3.72
1255,63638,2014,1,KBO,KIA,13,0,0,0,1,0,0,0,108,73,28,3,11,4,6,22,20,7.94
1256,63638,2015,1,KBO,KIA,37,0,0,2,2,0,3,0.5,201,138,54,4,11,5,33,32,32,6.26
1257,63638,2016,1,KBO,KIA,46,0,0,4,0,0,5,1,238,160,60,4,22,8,33,39,36,6.27
1258,63638,2018,1,KBO,KIA,1,0,0,0,0,0,0,-,8,6,0,0,2,0,2,0,0,0
1259,63638,2019,1,KBO,KIA,49,0,0,5,2,0,15,0.714,210,168,42,4,6,4,30,15,13,2.09
1260,63638,2020,1,KBO,KIA,50,0,0,7,1,6,11,0.875,205,160,41,3,8,0,44,16,9,1.57
1261,63638,2021,1,KBO,KIA,32,0,0,2,4,0,4,0.333,158,96,42,3,17,9,18,24,21,5.91
1262,63638,2022,1,KBO,KIA,34,0,0,1,0,0,8,1,112,72,27,4,10,8,11,15,14,5.4
1263,63638,2023,1,KBO,KIA,33,0,0,1,0,0,3,1,118,84,28,3,9,0,13,16,14,4.5
1264,63638,2024,1,KBO,KIA,8,0,0,0,0,0,1,-,29,18,10,0,3,1,4,4,4,6
1265,63730,2013,1,KBO,Hanwha,21,0,0,0,3,0,0,0,154,108,30,7,15,3,30,24,24,6.11
1266,63730,2014,1,KBO,Hanwha,2,0,0,0,0,0,0,-,6,2,2,1,1,1,0,2,2,27
1267,63737,2013,1,KBO,Hanwha,32,2,0,6,14,0,0,0.3,758,519,190,7,65,10,129,110,106,5.54
1268,63749,2017,1,KBO,Hanwha,21,0,0,1,1,0,1,0.5,67,36,21,3,12,3,8,18,17,13.5
1269,63749,2019,1,KBO,Hanwha,1,0,0,0,0,0,0,-,10,3,6,1,1,0,0,5,5,45
1270,63749,2021,1,KBO,Hanwha,17,0,0,1,0,0,0,1,85,51,20,1,13,3,11,17,14,7.71
1271,63749,2022,1,KBO,Hanwha,5,0,0,1,0,0,0,1,27,19,7,1,5,1,4,5,5,9.64
1272,63749,2023,1,KBO,Hanwha,11,0,0,0,0,0,0,-,41,31,12,2,5,1,7,9,9,9.35
1273,63749,2024,1,KBO,Hanwha,3,0,0,0,0,0,0,-,13,9,4,0,3,0,3,1,1,3.86
1274,63765,2018,1,KBO,Hanwha,3,0,0,0,0,0,0,-,18,15,3,1,0,0,1,1,1,1.8
1275,63765,2019,1,KBO,Hanwha,35,0,0,2,0,0,0,1,148,93,30,4,33,1,28,21,20,5.81
1276,63765,2020,1,KBO,Hanwha,54,0,0,1,1,1,7,0.5,228,150,54,6,26,3,43,34,33,5.94
1277,63765,2021,1,KBO,Hanwha,49,0,0,1,1,0,6,0.5,208,145,34,7,32,3,38,29,25,4.82
1278,63765,2022,1,KBO,Hanwha,52,0,0,3,4,1,6,0.429,197,135,39,5,21,2,45,30,22,4.4
1279,63765,2025,1,KBO,Hanwha,19,0,0,1,1,0,2,0.5,76,54,11,0,12,3,18,3,2,1
1280,63791,2013,1,KBO,Hanwha,30,0,0,2,8,0,0,0.2,348,253,58,9,47,5,46,40,34,3.7
1281,63791,2014,1,KBO,Hanwha,20,0,0,1,9,0,0,0.1,390,240,104,11,60,3,30,69,59,6.69
1282,63791,2016,1,KBO,Hanwha,11,0,0,0,0,0,0,-,46,37,9,0,6,0,11,6,6,5.06
1283,63791,2019,1,KBO,Hanwha,3,0,0,0,1,0,0,0,57,43,15,4,4,0,5,9,9,6.39
1284,63810,2013,1,KBO,SK,30,1,0,14,6,0,0,0.7,780,564,169,14,73,11,160,65,62,2.98
1285,63810,2015,1,KBO,SK,14,1,1,7,5,0,0,0.583,319,222,77,12,28,5,67,42,41,4.99
1286,63810,2016,1,KBO,SK,12,0,0,5,5,0,0,0.5,283,186,76,8,17,1,43,52,37,5.37
1287,63857,2013,1,KBO,SK,30,2,1,8,13,0,0,0.381,751,519,157,15,91,7,135,99,93,4.84
1288,63857,2014,1,KBO,SK,13,0,0,2,7,0,0,0.222,369,237,103,10,38,3,41,64,57,6.55
1289,63894,2017,1,KBO,SK,2,0,0,0,0,0,0,-,15,9,2,0,4,0,3,3,3,9
1290,63894,2020,1,KBO,SK,57,0,0,1,1,1,10,0.5,226,144,37,5,45,8,42,30,27,5.13
1291,63894,2021,1,KBO,SSG,6,0,0,0,1,0,0,0,92,54,20,5,20,4,21,20,19,9.87
1292,63894,2022,1,KBO,KIA,31,0,0,3,0,0,2,1,128,81,23,2,24,4,23,21,21,7
1293,63894,2024,1,KBO,KIA,23,0,0,0,1,1,0,0,173,111,40,2,25,5,36,29,19,4.62
1294,63914,2013,1,KBO,NC,32,0,0,0,1,0,1,0,83,63,15,2,9,2,10,5,4,1.77
1295,63914,2014,1,KBO,NC,67,0,0,2,1,1,16,0.667,194,132,40,3,25,1,38,24,23,4.7
1296,63914,2015,1,KBO,NC,20,0,0,1,0,0,0,1,112,72,37,3,9,0,17,17,17,6.56
1297,63914,2020,1,KBO,NC,16,0,0,0,0,0,0,-,58,36,16,1,5,1,5,8,7,5.25
1298,63914,2021,1,KBO,NC,15,0,0,1,0,0,0,1,61,39,17,1,7,0,8,9,9,6.57
1299,63935,2013,1,KBO,NC,40,0,0,3,4,0,4,0.429,266,178,65,8,27,7,33,35,33,5.15
1300,63935,2014,1,KBO,NC,9,0,0,1,2,0,0,0.333,134,84,37,0,16,1,14,22,18,5.79
1301,63935,2015,1,KBO,Lotte,61,0,0,5,7,4,7,0.417,343,223,92,11,33,4,58,44,37,4.58
1302,63935,2016,1,KBO,Lotte,36,0,0,6,5,0,1,0.545,327,211,89,11,42,4,47,59,54,7.08
1303,63936,2013,1,KBO,NC,1,0,0,0,0,0,0,-,7,3,3,0,1,0,0,3,3,27
1304,63936,2015,1,KBO,NC,2,0,0,0,0,0,0,-,8,3,2,0,3,1,1,5,5,45
1305,63936,2018,1,KBO,NC,6,0,0,0,0,0,0,-,36,22,14,1,5,2,4,11,11,17.47
1306,63936,2019,1,KBO,NC,5,0,0,0,1,0,0,0,42,28,12,1,6,2,5,8,7,8.22
1307,63936,2020,1,KBO,SK,1,0,0,0,0,0,0,-,8,2,4,0,1,1,1,5,5,67.5
1308,63938,2013,1,KBO,NC,27,3,0,4,11,0,0,0.267,744,537,163,12,50,17,127,83,72,3.63
1309,63938,2014,1,KBO,NC,30,1,0,8,8,0,0,0.5,749,523,169,14,62,14,112,86,77,4.01
1310,63938,2015,1,KBO,NC,31,1,0,19,5,0,0,0.792,833,612,174,14,36,25,164,81,71,3.13
1311,63938,2016,1,KBO,NC,23,0,0,13,3,0,0,0.813,587,427,132,14,31,10,119,57,54,3.45
1312,63938,2017,1,KBO,NC,26,1,0,12,7,0,0,0.632,672,483,159,14,29,14,97,64,61,3.42
1313,63938,2018,1,KBO,Nexen,14,0,0,5,3,0,0,0.625,349,244,86,16,30,5,56,49,46,5.2
1314,63939,2013,1,KBO,NC,29,0,0,11,7,0,0,0.611,790,567,175,6,60,14,116,60,52,2.48
1315,63939,2014,1,KBO,NC,28,1,1,12,8,0,0,0.6,718,498,184,13,55,9,92,90,70,3.81
1316,63939,2015,1,KBO,NC,12,0,0,4,5,0,0,0.444,245,162,67,8,19,7,29,39,34,5.74
1317,63940,2013,1,KBO,NC,17,0,0,4,8,0,0,0.333,383,280,93,12,27,1,70,48,42,4.12
1318,63950,2013,1,KBO,NC,2,0,0,0,0,0,0,-,11,6,6,0,0,0,0,3,3,13.5
1319,63950,2015,1,KBO,NC,2,0,0,0,0,0,0,-,11,6,3,0,2,0,3,2,2,9
1320,63950,2016,1,KBO,NC,37,0,0,1,3,0,1,0.25,331,231,68,5,43,2,59,40,38,4.48
1321,63950,2017,1,KBO,NC,31,0,0,9,9,0,0,0.5,600,405,139,18,66,5,120,86,79,5.29
1322,63950,2018,1,KBO,NC,21,0,0,3,2,2,1,0.6,126,85,31,7,17,0,24,22,22,7.43
1323,63950,2019,1,KBO,NC,53,0,0,5,4,0,9,0.556,246,169,58,9,23,4,49,31,28,4.61
1324,63950,2020,1,KBO,KIA,37,0,0,4,4,0,6,0.5,207,123,64,8,22,3,26,52,49,10.76
1325,63950,2021,1,KBO,KIA,69,0,0,1,5,1,34,0.167,336,235,67,7,42,3,80,28,28,3.29
1326,63950,2022,1,KBO,KIA,54,0,0,2,3,1,19,0.4,233,156,54,4,26,1,40,20,18,3.12
1327,63950,2023,1,KBO,KIA,56,0,0,2,2,3,5,0.5,226,153,58,6,26,1,44,26,23,4.06
1328,63950,2024,1,KBO,KIA,75,0,0,5,4,0,16,0.556,331,228,75,8,34,2,75,41,33,3.94
1329,63950,2025,1,KBO,LG,15,0,0,0,1,8,0,0,60,48,12,1,4,1,14,2,2,1.17
1330,63959,2015,1,KBO,NC,80,0,0,1,2,0,14,0.333,200,144,31,2,27,5,54,21,20,3.75
1331,63959,2016,1,KBO,NC,42,0,0,1,1,1,7,0.5,111,72,25,0,11,6,29,17,14,5.4
1332,63959,2017,1,KBO,NC,59,0,0,1,0,0,7,1,134,93,30,3,14,2,33,19,15,4.45
1333,63959,2019,1,KBO,NC,6,0,0,0,1,0,0,0,19,19,3,0,2,0,6,2,2,3.86
1334,63959,2020,1,KBO,NC,69,0,0,2,2,0,22,0.5,175,123,32,3,20,7,38,23,21,4.61
1335,63959,2021,1,KBO,NC,60,0,0,0,4,0,12,0,165,109,37,2,25,3,24,20,16,4.15
1336,63959,2022,1,KBO,NC,33,0,0,1,2,0,6,0.333,104,75,21,1,7,2,30,11,9,3.24
1337,63959,2023,1,KBO,NC,65,0,0,4,4,0,15,0.5,216,150,51,3,17,4,49,30,26,4.68
1338,63959,2024,1,KBO,NC,65,0,0,1,6,2,9,0.143,243,165,54,3,25,3,46,32,27,4.42
1339,63960,2013,1,KBO,NC,8,0,0,0,0,0,1,-,13,6,5,0,1,1,5,2,2,9
1340,63960,2014,1,KBO,Nexen,6,0,0,0,0,0,0,-,19,12,4,0,4,0,4,4,3,8.1
1341,63960,2015,1,KBO,Nexen,23,0,0,0,1,0,1,0,99,60,29,4,10,3,12,23,23,10.71
1342,63960,2018,1,KBO,Nexen,4,0,0,0,0,0,0,-,16,19,3,0,1,0,2,0,0,0
1343,63960,2020,1,KBO,Samsung,17,0,0,0,1,0,1,0,69,42,17,4,11,1,13,10,10,6.43
1344,63960,2021,1,KBO,Samsung,30,0,0,1,1,0,3,0.5,110,79,28,2,14,0,14,15,13,4.74
1345,63960,2022,1,KBO,Samsung,46,0,0,0,0,0,9,-,138,90,30,5,15,3,23,13,12,3.68
1346,63960,2023,1,KBO,Samsung,23,0,0,2,1,0,1,0.667,83,54,32,2,3,0,17,17,17,8.5
1347,63960,2024,1,KBO,Samsung,37,0,0,2,1,1,8,0.667,121,90,31,2,6,4,12,13,13,3.9
1348,63960,2025,1,KBO,Samsung,1,0,0,0,0,0,0,-,5,3,2,0,0,0,1,0,0,0
1349,63961,2014,1,KBO,NC,2,0,0,0,0,0,0,-,18,12,8,3,0,1,3,5,5,13.5
1350,63961,2019,1,KBO,Hanwha,3,0,0,0,0,0,0,-,22,16,8,1,3,0,2,7,7,17.18
1351,63961,2020,1,KBO,Hanwha,6,0,0,0,1,0,0,0,32,18,8,2,6,0,4,8,7,10.5
1352,63961,2021,1,KBO,Hanwha,55,0,0,3,0,0,8,1,214,151,41,7,30,3,42,29,25,4.62
1353,63961,2022,1,KBO,Hanwha,52,0,0,3,5,0,7,0.375,199,129,43,2,28,0,33,26,19,4.04
1354,63961,2023,1,KBO,LG,4,0,0,0,0,0,0,-,17,16,3,0,3,0,4,1,1,2.45
1355,63961,2024,1,KBO,LG,7,0,0,0,0,0,0,-,24,15,4,0,8,0,5,2,2,4.15
1356,63991,2015,1,KBO,NC,11,0,0,1,1,0,0,0.5,62,45,19,1,2,1,8,5,5,3.14
1357,63991,2018,1,KBO,NC,11,0,0,1,0,0,1,1,80,64,18,2,5,2,15,8,8,3.66
1358,63991,2019,1,KBO,NC,41,0,0,9,7,0,5,0.563,590,427,137,9,29,19,92,53,49,3.14
1359,63991,2020,1,KBO,NC,43,0,0,2,2,0,7,0.5,194,129,47,2,13,6,22,29,25,5.23
1360,63991,2021,1,KBO,NC,9,0,0,0,0,0,1,-,44,33,6,0,5,1,12,2,2,1.64
1361,64001,2015,1,KBO,KT,46,0,0,3,4,0,0,0.429,266,171,68,2,19,16,57,41,36,5.68
1362,64001,2016,1,KBO,KT,53,0,0,2,4,0,5,0.333,260,171,65,6,19,10,62,38,35,5.59
