kbopID,playerID,yearID,stint,lgID,teamID,G,W,L,CG,SHO,SV,IPouts,H,HR,BB,HBP,SO,R,ER,ERA,BFP,WPCT
4226,77229,2015,1,KBO,Doosan,12,1,0,0,0,0,37,21,2,12,1,5,15,15,12.66,63,1
4227,77251,2007,1,KBO,Doosan,64,7,3,0,0,1,306,77,2,36,5,93,28,27,2.4,416,0.7
4228,77251,2008,1,KBO,Doosan,57,6,5,0,0,6,261,69,6,28,0,83,34,33,3.41,354,0.545
4229,77251,2009,1,KBO,Doosan,58,11,5,0,0,4,267,67,3,24,3,85,30,30,3.06,353,0.688
4230,77251,2010,1,KBO,Doosan,36,9,11,0,0,1,397,134,27,47,12,103,83,77,5.3,578,0.45
4231,77251,2011,1,KBO,Doosan,19,1,1,0,0,7,57,16,3,7,1,13,8,8,3.79,79,0.5
4232,77251,2012,1,KBO,Doosan,22,4,4,0,0,0,153,53,5,36,1,33,30,26,4.65,232,0.5
4233,77251,2013,1,KBO,Doosan,9,1,1,0,0,0,33,18,1,11,0,13,13,13,11.32,60,0.5
4234,77251,2014,1,KBO,Doosan,6,0,0,0,0,0,16,7,0,6,1,4,4,4,9.82,25,-
4235,77253,2015,1,KBO,Doosan,2,0,0,0,0,0,1,2,0,2,0,0,3,3,81,5,-
4236,77253,2016,1,KBO,Doosan,1,0,0,0,0,0,10,3,0,1,0,0,1,1,5.4,9,-
4237,77253,2017,1,KBO,Doosan,1,0,0,0,0,0,1,2,0,2,0,0,1,1,27,4,-
4238,77257,2007,1,KBO,Doosan,33,7,1,0,0,0,189,53,3,18,4,38,15,15,2.17,255,0.875
4239,77257,2008,1,KBO,Doosan,16,6,5,0,0,0,184,75,6,18,3,25,34,33,4.98,269,0.545
4240,77263,2008,1,KBO,Doosan,1,0,0,0,0,0,3,3,0,1,0,1,4,4,36,7,-
4241,77263,2011,1,KBO,Doosan,19,0,0,0,0,1,78,30,2,13,1,20,11,11,3.91,117,-
4242,77263,2012,1,KBO,Doosan,30,0,0,0,0,0,105,28,1,17,2,27,11,11,2.88,144,-
4243,77263,2013,1,KBO,Doosan,17,0,0,0,0,0,64,18,1,17,0,17,8,7,3.2,92,-
4244,77263,2014,1,KBO,Doosan,14,0,1,0,0,0,55,25,5,7,0,13,16,15,8.1,80,0
4245,77263,2015,1,KBO,Doosan,16,3,1,0,0,0,49,14,1,10,0,7,5,4,2.45,67,0.75
4246,77263,2016,1,KBO,Doosan,25,0,2,0,0,0,84,31,2,17,2,21,18,16,5.14,125,0
4247,77263,2017,1,KBO,Doosan,70,7,2,0,0,7,267,89,6,32,3,73,39,34,3.44,383,0.778
4248,77263,2018,1,KBO,Doosan,65,5,0,0,0,6,228,72,7,24,3,81,42,39,4.62,317,1
4249,77263,2020,1,KBO,Doosan,30,2,2,0,0,0,84,36,1,20,4,28,22,11,3.54,141,0.5
4250,77263,2021,1,KBO,Doosan,50,3,0,0,0,21,160,54,2,25,1,41,15,12,2.09,230,1
4251,77263,2022,1,KBO,Doosan,26,3,4,0,0,9,79,28,2,8,2,15,13,12,4.38,110,0.429
4252,77263,2023,1,KBO,Doosan,32,1,0,0,0,1,82,23,2,12,2,21,14,12,4.21,115,1
4253,77263,2024,1,KBO,Doosan,53,2,2,0,0,1,126,41,1,21,2,33,16,14,3,187,0.5
4254,77263,2025,1,KBO,LG,12,1,0,0,0,1,39,7,0,8,1,9,2,2,1.46,51,1
4255,77318,2007,1,KBO,Hyundai,3,0,0,0,0,0,18,11,0,7,1,3,7,7,10.5,36,-
4256,77318,2008,1,KBO,Woori,1,0,0,0,0,0,3,3,2,1,0,1,4,4,36,7,-
4257,77318,2009,1,KBO,Woori,2,0,0,0,0,0,16,9,0,6,1,1,10,6,14.73,27,-
4258,77318,2011,1,KBO,Nexen,4,0,0,0,0,0,21,8,0,4,0,6,5,5,7.11,32,-
4259,77318,2012,1,KBO,Nexen,21,0,6,0,0,1,183,63,3,42,4,42,35,34,5.02,278,0
4260,77318,2013,1,KBO,Nexen,2,0,0,0,0,0,22,7,1,7,0,7,9,9,14.29,32,-
4261,77318,2014,1,KBO,Nexen,6,0,0,0,0,0,25,9,0,3,0,2,9,9,12.15,32,-
4262,77318,2015,1,KBO,KT,47,7,5,0,0,12,229,73,1,28,1,75,33,33,3.98,308,0.583
4263,77318,2016,1,KBO,KT,40,3,12,0,0,6,228,93,7,43,9,67,62,53,6.33,365,0.2
4264,77318,2017,1,KBO,Lotte,53,4,4,0,0,0,156,48,6,31,4,57,28,25,4.38,228,0.5
4265,77318,2018,1,KBO,Lotte,32,1,0,0,0,0,115,39,5,19,3,44,23,19,4.66,174,1
4266,77318,2019,1,KBO,Lotte,27,6,13,0,0,0,378,147,12,58,2,109,78,69,4.95,570,0.316
4267,77318,2020,1,KBO,Hanwha,26,4,14,0,0,0,403,139,15,74,8,115,81,74,5.02,603,0.222
4268,77318,2021,1,KBO,Hanwha,19,0,11,1,0,0,207,87,4,48,6,47,62,54,7.04,342,0
4269,77318,2022,1,KBO,Hanwha,64,0,5,0,0,14,196,57,4,33,1,67,37,31,4.38,280,0
4270,77318,2023,1,KBO,Hanwha,39,2,2,0,0,1,109,32,1,21,4,24,13,13,3.38,153,0.5
4271,77318,2024,1,KBO,Hanwha,30,2,2,0,0,0,102,34,3,22,1,28,27,19,5.13,156,0.5
4272,77443,2007,1,KBO,Samsung,24,7,11,0,0,0,375,130,10,45,4,76,61,58,4.18,544,0.389
4273,77444,2007,1,KBO,Samsung,7,1,6,0,0,0,114,41,1,11,1,9,19,16,3.79,162,0.143
4274,77446,2007,1,KBO,Samsung,11,0,0,0,0,0,19,7,0,2,1,5,4,4,7.71,25,-
4275,77446,2008,1,KBO,Samsung,3,0,0,0,0,0,9,3,0,1,0,4,1,1,3,13,-
4276,77446,2009,1,KBO,Samsung,20,1,0,0,0,0,57,24,3,16,4,17,15,15,7.36,93,1
4277,77446,2010,1,KBO,Samsung,43,1,2,0,0,0,114,38,3,24,1,24,20,19,4.58,169,0.333
4278,77446,2012,1,KBO,Samsung,6,0,0,0,0,0,16,2,0,4,0,5,2,2,4.91,17,-
4279,77446,2013,1,KBO,Samsung,28,1,1,0,0,0,75,33,4,13,0,23,19,18,6.66,116,0.5
4280,77446,2014,1,KBO,Samsung,27,0,3,0,0,1,141,51,5,17,3,53,28,27,5.24,204,0
4281,77446,2015,1,KBO,Samsung,31,0,0,0,0,0,84,32,3,20,1,37,19,19,6.11,135,-
4282,77446,2016,1,KBO,Samsung,70,6,3,0,0,0,211,73,9,30,2,77,44,44,5.77,306,0.667
4283,77446,2017,1,KBO,Samsung,35,8,4,0,0,0,307,110,11,36,6,94,52,49,4.38,446,0.667
4284,77446,2018,1,KBO,Samsung,25,7,7,0,0,1,382,142,18,36,3,99,68,64,4.58,540,0.5
4285,77446,2019,1,KBO,Samsung,28,8,10,1,1,0,471,158,17,56,6,82,85,74,4.24,677,0.444
4286,77446,2020,1,KBO,Samsung,11,4,4,0,0,0,177,67,13,17,1,46,43,34,5.19,258,0.5
4287,77446,2021,1,KBO,Samsung,27,14,5,0,0,0,478,142,15,54,2,109,54,46,2.63,648,0.737
4288,77446,2022,1,KBO,Samsung,24,4,13,0,0,0,379,154,22,37,9,70,76,73,5.27,562,0.235
4289,77446,2023,1,KBO,Samsung,18,7,5,0,0,0,307,100,6,30,0,61,44,41,3.67,419,0.583
4290,77446,2024,1,KBO,Samsung,17,6,5,0,0,0,241,104,13,27,1,56,56,52,5.95,360,0.545
4291,77446,2025,1,KBO,Samsung,20,1,0,0,0,0,73,13,0,5,2,24,6,6,2.38,90,1
4292,77452,2008,1,KBO,Samsung,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,-
4293,77452,2011,1,KBO,Samsung,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,-
4294,77452,2012,1,KBO,Samsung,1,0,0,0,0,0,3,1,0,0,0,1,1,1,9,4,-
4295,77452,2013,1,KBO,Samsung,10,0,0,0,0,0,51,20,1,7,2,11,13,13,7.16,74,-
4296,77452,2014,1,KBO,Hanwha,8,0,1,0,0,0,60,21,4,7,3,16,15,10,4.5,84,0
4297,77452,2015,1,KBO,Hanwha,32,2,0,0,0,0,135,58,8,28,4,25,28,22,4.47,219,1
4298,77452,2016,1,KBO,Hanwha,5,0,0,0,0,0,15,6,2,2,0,1,3,3,5.4,23,-
4299,77452,2017,1,KBO,Hanwha,24,0,0,0,0,1,115,36,5,5,3,22,18,17,4.17,146,-
4300,77452,2018,1,KBO,Hanwha,1,0,0,0,0,0,6,5,1,0,0,2,4,4,18,11,-
4301,77466,2008,1,KBO,Samsung,3,0,0,0,0,0,9,8,1,2,0,2,7,7,21,19,-
4302,77466,2009,1,KBO,Samsung,40,3,1,0,0,0,114,43,2,22,0,23,24,22,5.21,170,0.75
4303,77466,2012,1,KBO,Samsung,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,-
4304,77466,2013,1,KBO,Samsung,3,0,0,0,0,0,9,4,0,2,1,1,2,2,7.71,13,-
4305,77517,2007,1,KBO,Lotte,7,0,0,0,0,0,12,2,0,1,0,1,1,1,2.7,13,-
4306,77517,2008,1,KBO,Lotte,13,0,0,0,0,0,24,4,0,1,2,5,1,0,0,31,-
4307,77517,2009,1,KBO,Lotte,14,0,0,0,0,0,30,19,4,6,2,4,15,14,12.6,56,-
4308,77563,2009,1,KBO,Lotte,3,0,1,0,0,0,51,22,1,3,0,11,8,7,3.86,73,0
4309,77563,2012,1,KBO,Lotte,1,0,1,0,0,0,12,6,0,2,0,1,2,2,5.4,16,0
4310,77563,2013,1,KBO,Lotte,12,2,1,0,0,0,78,32,4,9,0,18,17,14,4.97,114,0.667
4311,77563,2014,1,KBO,Lotte,10,1,3,0,0,0,81,42,4,15,3,16,28,28,9.33,135,0.25
4312,77563,2015,1,KBO,Lotte,14,3,8,0,0,0,165,69,7,25,1,35,43,40,6.55,255,0.273
4313,77563,2016,1,KBO,KT,16,0,0,0,0,0,103,55,7,10,0,24,32,29,7.99,160,-
4314,77563,2017,1,KBO,KT,70,4,3,0,0,6,198,68,4,16,4,57,32,29,3.95,277,0.571
4315,77563,2018,1,KBO,KT,11,0,0,0,0,2,33,6,0,5,1,14,3,3,2.61,43,-
4316,77563,2020,1,KBO,KT,18,1,1,0,0,0,45,11,2,10,0,7,9,9,5.4,65,0.5
4317,77566,2010,1,KBO,Lotte,22,8,3,1,0,0,372,126,11,31,10,44,63,57,4.14,514,0.727
4318,77566,2011,1,KBO,Lotte,39,3,5,0,0,1,175,74,9,25,5,16,52,40,6.35,262,0.375
4319,77566,2012,1,KBO,Lotte,8,0,0,0,0,0,28,12,1,7,1,4,8,8,9.39,43,-
4320,77566,2013,1,KBO,Lotte,10,3,3,0,0,0,90,33,3,20,9,17,23,23,6.9,148,0.5
4321,77566,2015,1,KBO,Lotte,5,0,2,0,0,0,39,15,1,18,4,9,10,9,6.23,71,0
4322,77591,2007,1,KBO,Lotte,25,5,5,2,0,0,351,115,13,49,6,76,52,50,3.85,504,0.5
4323,77591,2008,1,KBO,Lotte,26,12,7,2,1,0,462,154,7,70,6,114,78,64,3.76,663,0.632
4324,77591,2009,1,KBO,Lotte,29,13,8,3,3,0,508,175,25,68,8,104,92,88,4.72,735,0.619
4325,77591,2010,1,KBO,Lotte,27,14,6,1,0,0,504,156,20,60,9,113,90,82,4.39,709,0.7
4326,77591,2011,1,KBO,Lotte,30,13,10,0,0,0,519,181,17,59,7,126,84,80,4.18,730,0.565
4327,77591,2012,1,KBO,Lotte,28,7,11,0,0,0,489,158,12,57,8,117,73,60,3.31,687,0.389
4328,77591,2013,1,KBO,Lotte,29,12,6,0,0,0,508,171,11,64,4,133,74,70,3.76,720,0.667
4329,77591,2014,1,KBO,Lotte,24,8,11,0,0,0,366,166,16,43,10,89,91,81,5.98,572,0.421
4330,77591,2015,1,KBO,Lotte,25,8,7,0,0,0,375,131,17,46,4,112,71,66,4.75,551,0.533
4331,77591,2016,1,KBO,Lotte,10,1,2,0,0,0,126,62,6,21,2,35,43,40,8.71,201,0.333
4332,77591,2017,1,KBO,Lotte,30,11,5,0,0,0,393,132,19,41,4,113,63,61,4.21,558,0.688
4333,77591,2018,1,KBO,Lotte,22,3,4,0,0,0,237,93,8,35,4,68,58,54,6.15,361,0.429
4334,77591,2019,1,KBO,Lotte,11,0,1,0,0,0,45,16,2,6,0,13,7,7,4.4,64,0
4335,77591,2020,1,KBO,Lotte,22,2,2,0,0,0,79,30,2,14,3,25,17,17,6.2,119,0.5
4336,77637,2007,1,KBO,KIA,31,1,2,0,0,0,154,39,7,31,2,48,24,23,4.17,217,0.333
4337,77637,2008,1,KBO,KIA,48,0,5,0,0,0,232,77,4,48,1,56,49,49,5.83,340,0
4338,77637,2009,1,KBO,KIA,29,12,5,0,0,0,451,133,14,58,2,139,55,52,3.15,627,0.706
4339,77637,2010,1,KBO,KIA,30,16,8,1,1,0,510,169,9,98,6,145,84,80,4.25,748,0.667
4340,77637,2011,1,KBO,KIA,28,7,9,1,0,0,321,116,9,69,4,74,74,73,6.18,492,0.438
4341,77637,2012,1,KBO,KIA,28,1,2,0,0,0,123,51,3,31,4,26,25,23,5.05,201,0.333
4342,77637,2013,1,KBO,KIA,19,9,3,1,0,0,319,99,10,43,6,95,38,36,3.1,443,0.75
4343,77637,2014,1,KBO,KIA,29,16,8,0,0,0,516,162,12,77,4,165,85,81,4.25,732,0.667
4344,77637,2015,1,KBO,KIA,32,15,6,1,1,0,555,150,18,78,7,157,52,50,2.44,756,0.714
4345,77637,2016,1,KBO,KIA,31,10,12,3,0,0,603,191,19,77,2,146,96,82,3.68,850,0.455
4346,77637,2017,1,KBO,KIA,31,20,6,1,0,0,582,209,17,45,0,158,88,74,3.44,808,0.769
4347,77637,2018,1,KBO,KIA,29,13,11,3,0,0,555,199,21,43,2,152,88,85,4.15,772,0.542
4348,77637,2019,1,KBO,KIA,29,16,8,2,2,0,559,165,6,33,2,163,56,47,2.29,731,0.667
4349,77637,2020,1,KBO,KIA,31,11,10,0,0,0,519,180,13,64,5,149,99,90,4.7,746,0.524
4350,77637,2022,1,KBO,KIA,30,12,7,0,0,0,528,170,14,50,3,141,86,75,3.85,743,0.632
4351,77637,2023,1,KBO,KIA,29,9,11,0,0,0,513,181,13,48,1,133,78,68,3.58,729,0.45
4352,77637,2024,1,KBO,KIA,29,11,5,3,0,0,516,174,21,41,6,129,86,78,4.1,727,0.688
4353,77637,2025,1,KBO,KIA,8,1,4,0,0,0,126,49,2,19,2,31,29,27,5.79,188,0.2
4354,77641,2007,1,KBO,KIA,18,3,2,0,0,0,130,55,5,17,4,19,29,24,5.18,201,0.6
4355,77641,2008,1,KBO,KIA,12,0,2,0,0,0,72,40,3,11,1,10,22,22,8.49,118,0
4356,77641,2009,1,KBO,KIA,20,1,0,0,0,0,90,37,4,10,3,18,20,18,5.4,139,1
4357,77641,2012,1,KBO,KIA,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,7,-
4358,77641,2013,1,KBO,KIA,3,0,0,0,0,0,15,8,1,1,1,5,4,4,7.2,25,-
4359,77649,2007,1,KBO,KIA,30,0,1,0,0,1,100,32,3,20,3,15,11,11,3.13,144,0
4360,77658,2007,1,KBO,KIA,22,8,10,0,0,0,381,123,11,62,5,58,57,55,3.92,543,0.444
4361,77658,2008,1,KBO,Woori,11,2,5,0,0,0,172,81,6,24,3,25,47,43,6.95,264,0.286
4362,77659,2007,1,KBO,KIA,6,2,2,0,0,0,96,28,8,12,0,24,16,15,4.22,137,0.5
4363,77726,2007,1,KBO,Hanwha,28,11,13,0,0,0,477,143,7,104,10,140,81,73,4.15,714,0.458
4364,77746,2007,1,KBO,Hanwha,13,1,1,0,0,0,61,16,1,8,4,15,8,8,3.86,81,0.5
4365,77746,2011,1,KBO,Hanwha,12,0,0,0,0,0,34,20,3,2,0,3,11,9,8.38,51,-
4366,77746,2012,1,KBO,Hanwha,25,1,1,0,0,0,97,34,6,7,1,19,24,21,6.16,131,0.5
4367,77746,2013,1,KBO,Hanwha,3,0,0,0,0,0,9,5,0,3,3,3,4,4,12,19,-
4368,77748,2007,1,KBO,Hanwha,2,0,0,0,0,0,10,2,0,0,1,2,1,1,5.4,8,-
4369,77748,2008,1,KBO,Hanwha,33,4,5,0,0,0,198,70,7,31,3,34,36,33,4.55,292,0.444
4370,77748,2009,1,KBO,Hanwha,33,8,14,0,0,0,355,160,24,64,17,85,107,102,7.87,575,0.364
4371,77748,2010,1,KBO,Hanwha,9,0,4,0,0,0,123,36,7,37,3,21,32,31,6.92,189,0
4372,77748,2011,1,KBO,Hanwha,26,5,13,0,0,1,391,132,18,56,2,109,78,71,4.97,561,0.278
4373,77748,2012,1,KBO,Hanwha,32,8,9,1,0,0,441,137,9,45,9,102,69,66,4.06,612,0.471
4374,77748,2013,1,KBO,Hanwha,42,5,10,0,0,0,445,142,25,60,12,96,93,88,5.4,635,0.333
4375,77748,2014,1,KBO,Hanwha,17,0,4,0,0,1,97,55,8,17,0,22,39,38,11.15,161,0
4376,77759,2011,1,KBO,Hanwha,4,0,0,0,0,0,13,4,0,3,1,3,3,3,10.13,16,-
4377,77829,2007,1,KBO,SK,20,3,7,0,0,0,231,80,5,41,4,52,35,31,3.62,342,0.3
4378,77829,2008,1,KBO,SK,27,16,4,1,1,0,486,127,9,63,2,150,50,43,2.39,659,0.8
4379,77829,2009,1,KBO,SK,21,12,2,1,0,0,417,121,14,53,4,112,46,43,2.8,568,0.857
4380,77829,2010,1,KBO,SK,31,17,7,2,1,0,586,153,13,84,5,183,56,51,2.37,797,0.708
4381,77829,2011,1,KBO,SK,17,4,6,1,0,0,225,70,6,45,2,61,45,40,4.84,328,0.4
4382,77829,2012,1,KBO,SK,16,8,5,0,0,0,250,85,9,36,2,65,44,39,4.3,347,0.615
4383,77829,2013,1,KBO,SK,25,10,9,0,0,0,399,128,12,68,4,102,72,66,4.47,580,0.526
4384,77829,2014,1,KBO,SK,28,13,9,1,0,0,526,178,10,81,3,145,77,66,3.42,749,0.591
4385,77829,2015,1,KBO,SK,30,14,6,1,1,0,535,173,19,66,3,160,86,73,3.72,754,0.7
4386,77829,2016,1,KBO,SK,27,11,8,1,0,0,411,139,17,41,6,116,68,59,3.88,583,0.579
4387,77829,2018,1,KBO,SK,25,11,8,0,0,0,408,125,16,30,2,130,48,45,2.98,554,0.579
4388,77829,2019,1,KBO,SK,31,17,6,0,0,0,573,198,13,38,2,180,64,53,2.51,786,0.739
4389,77829,2022,1,KBO,SSG,28,13,3,0,0,0,522,141,10,45,5,153,48,41,2.13,694,0.813
4390,77829,2023,1,KBO,SSG,30,9,8,0,0,0,507,163,11,70,2,119,75,66,3.53,713,0.529
4391,77829,2024,1,KBO,SSG,31,12,10,0,0,0,489,162,24,73,6,154,95,89,4.93,709,0.545
4392,77829,2025,1,KBO,SSG,9,2,5,0,0,0,151,52,5,16,2,48,27,22,4.07,214,0.286
4393,77854,2014,1,KBO,SK,7,1,0,0,0,0,24,9,0,5,0,3,9,7,8.59,38,1
4394,77854,2015,1,KBO,SK,2,0,0,0,0,0,9,2,0,2,0,1,2,2,6,13,-
4395,77860,2007,1,KBO,SK,32,17,8,1,0,0,559,167,13,86,13,98,74,67,3.27,800,0.68
4396,77860,2008,1,KBO,SK,26,5,3,0,0,0,406,129,9,65,10,68,55,49,3.3,587,0.625
4397,77868,2007,1,KBO,SK,32,12,4,0,0,0,441,158,9,67,5,81,72,60,3.69,651,0.75
4398,77927,2015,1,KBO,Samsung,2,0,0,0,0,0,12,10,2,0,0,4,7,7,15.75,22,-
4399,77927,2016,1,KBO,Samsung,56,4,6,0,0,4,216,82,9,26,5,57,42,41,5.13,317,0.4
4400,77927,2017,1,KBO,Samsung,56,4,8,0,0,21,204,82,6,26,4,82,37,35,4.68,307,0.333
4401,77927,2018,1,KBO,Samsung,61,5,5,0,0,6,201,65,6,25,6,74,35,32,4.34,290,0.5
4402,77927,2019,1,KBO,Samsung,61,3,3,0,0,11,214,64,7,33,3,53,29,28,3.62,302,0.5
4403,77927,2020,1,KBO,Samsung,31,0,3,0,0,0,108,46,6,16,0,26,24,23,5.75,170,0
4404,77927,2021,1,KBO,Samsung,41,0,0,0,0,0,109,46,4,27,1,24,30,28,7.27,174,-
4405,77927,2022,1,KBO,Samsung,19,0,3,0,0,0,90,38,1,15,3,17,20,19,5.7,139,0
4406,77927,2023,1,KBO,Samsung,17,1,1,0,0,0,60,28,2,12,2,11,17,17,7.91,96,0.5
4407,77927,2024,1,KBO,Samsung,1,0,0,0,0,0,1,5,0,0,0,0,5,5,135,6,-
4408,78119,2008,1,KBO,LG,38,3,2,0,0,0,280,88,7,59,7,37,54,49,4.81,419,0.6
4409,78119,2009,1,KBO,LG,12,2,3,0,0,0,111,46,6,29,4,37,27,25,6.19,184,0.4
4410,78119,2010,1,KBO,LG,14,1,2,0,0,0,84,37,5,19,4,13,31,30,9.64,143,0.333
4411,78119,2011,1,KBO,LG,12,0,0,0,0,0,69,21,0,11,1,12,13,10,3.91,98,-
4412,78135,2010,1,KBO,LG,2,1,0,0,0,0,34,11,1,5,0,5,7,7,6.52,43,1
4413,78148,2008,1,KBO,LG,39,3,13,0,0,0,321,131,10,36,9,59,70,65,5.5,490,0.188
4414,78148,2009,1,KBO,LG,55,6,5,0,0,2,231,81,12,35,5,56,49,49,5.78,342,0.545
4415,78148,2013,1,KBO,LG,4,0,0,0,0,0,15,7,1,1,0,1,3,3,5.4,21,-
4416,78148,2014,1,KBO,LG,51,1,3,0,0,3,163,57,5,27,5,41,26,26,4.44,239,0.25
4417,78148,2015,1,KBO,LG,32,3,6,0,0,1,132,49,3,14,5,32,27,27,5.52,191,0.333
4418,78148,2016,1,KBO,LG,6,0,0,0,0,0,24,7,0,3,1,4,3,3,3.38,34,-
4419,78148,2017,1,KBO,LG,61,8,7,0,0,7,190,75,5,25,4,57,43,40,5.84,280,0.533
4420,78148,2018,1,KBO,LG,66,5,3,0,0,27,195,76,5,24,7,50,36,35,4.85,299,0.625
4421,78148,2019,1,KBO,LG,13,1,1,0,0,6,33,11,0,6,0,11,5,2,1.64,49,0.5
4422,78148,2020,1,KBO,LG,19,7,4,1,1,0,333,116,10,31,4,85,51,43,3.51,470,0.636
4423,78148,2021,1,KBO,Kiwoom,23,9,5,1,1,0,345,133,6,27,6,59,55,51,4.01,497,0.643
4424,78148,2022,1,KBO,Kiwoom,20,5,6,0,0,0,264,106,13,28,6,42,55,52,5.36,390,0.455
4425,78148,2023,1,KBO,Kiwoom,14,2,8,1,0,0,216,71,4,13,2,35,40,38,4.75,295,0.2
4426,78148,2024,1,KBO,Kiwoom,4,0,2,0,0,0,48,26,3,3,1,5,14,14,7.88,74,0
4427,78149,2009,1,KBO,LG,16,0,1,0,0,1,81,34,3,15,5,10,15,15,5.13,128,0
4428,78149,2014,1,KBO,Samsung,1,0,0,0,0,0,1,1,1,0,0,1,1,1,27,2,-
4429,78164,2008,1,KBO,LG,8,0,0,0,0,0,28,12,1,2,2,4,7,7,8.22,38,-
4430,78164,2009,1,KBO,LG,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,-
4431,78232,2008,1,KBO,Doosan,21,6,7,0,0,0,310,126,3,23,1,46,62,48,4.25,448,0.462
4432,78232,2009,1,KBO,Doosan,29,11,10,0,0,0,444,176,18,48,6,89,93,84,5.11,649,0.524
4433,78232,2010,1,KBO,Doosan,28,13,6,1,0,0,469,163,12,50,8,128,77,69,4.02,662,0.684
4434,78232,2011,1,KBO,Doosan,28,16,7,2,1,1,532,188,12,35,6,89,68,61,3.13,732,0.696
4435,78232,2012,1,KBO,Doosan,28,6,9,1,0,0,492,182,13,41,8,63,91,82,4.52,691,0.4
4436,78232,2013,1,KBO,Doosan,17,5,6,0,0,0,183,77,6,18,7,20,41,37,5.52,267,0.455
4437,78232,2014,1,KBO,LG,6,0,1,0,0,0,27,14,2,4,1,3,13,13,14.04,44,0
4438,78243,2008,1,KBO,Doosan,15,0,1,0,0,0,88,18,1,8,7,24,8,5,1.63,113,0
4439,78243,2009,1,KBO,Doosan,5,0,0,0,0,0,36,15,4,7,2,9,11,11,8.25,59,-
4440,78243,2016,1,KBO,NC,21,0,0,0,0,1,70,10,2,11,6,27,4,4,1.66,90,-
4441,78247,2009,1,KBO,Doosan,30,9,6,0,0,0,351,114,21,71,4,96,75,68,5.23,527,0.6
4442,78247,2010,1,KBO,Doosan,30,4,3,0,0,0,295,102,17,49,5,86,74,69,6.42,436,0.571
4443,78247,2011,1,KBO,Doosan,6,0,1,0,0,0,66,26,6,10,2,5,16,15,6.33,96,0
4444,78247,2012,1,KBO,Doosan,53,5,2,0,0,1,198,35,2,29,2,69,18,14,1.93,260,0.714
4445,78247,2013,1,KBO,Doosan,55,5,4,0,0,5,216,51,8,45,2,77,22,20,2.5,309,0.556
4446,78247,2014,1,KBO,Doosan,12,0,3,0,0,0,63,26,4,20,2,17,21,20,8.57,109,0
4447,78247,2016,1,KBO,Doosan,11,0,1,0,0,5,36,12,0,9,0,17,7,7,5.25,54,0
4448,78247,2017,1,KBO,Doosan,11,1,1,0,0,0,51,20,2,11,2,7,17,15,7.94,84,0.5
4449,78247,2018,1,KBO,Doosan,17,1,0,0,0,0,49,13,1,12,2,13,7,7,4.3,66,1
4450,78247,2019,1,KBO,Doosan,3,0,0,0,0,0,22,5,1,4,1,5,3,3,4.76,26,-
4451,78247,2020,1,KBO,KIA,57,4,5,0,0,0,144,32,5,54,3,61,27,27,5.06,229,0.444
4452,78247,2021,1,KBO,KIA,49,4,1,0,0,0,108,33,6,19,3,33,19,19,4.75,160,0.8
4453,78247,2022,1,KBO,KIA,24,2,1,0,0,0,70,19,3,15,1,19,16,14,5.82,100,0.667
4454,78248,2008,1,KBO,Doosan,5,0,0,0,0,0,16,5,0,3,0,2,1,1,2.45,19,-
4455,78248,2009,1,KBO,Doosan,64,5,2,0,0,1,222,59,1,14,11,48,21,16,1.95,301,0.714
4456,78248,2010,1,KBO,Doosan,73,6,4,0,0,0,246,68,7,16,11,67,37,33,3.62,331,0.6
4457,78248,2011,1,KBO,Doosan,51,1,4,0,0,0,157,50,4,24,7,40,27,25,4.44,228,0.2
4458,78248,2012,1,KBO,Doosan,21,3,2,0,0,0,52,22,2,7,3,5,15,15,8.62,75,0.6
4459,78248,2013,1,KBO,NC,28,0,0,0,0,0,67,27,0,12,5,13,12,11,4.79,105,-
4460,78248,2014,1,KBO,NC,25,1,1,0,0,0,75,25,1,7,3,11,9,5,1.8,107,0.5
4461,78248,2015,1,KBO,NC,6,0,0,0,0,0,34,11,1,4,2,3,4,4,3.72,47,-
4462,78248,2018,1,KBO,KT,42,2,0,0,0,0,118,57,7,11,5,23,29,28,6.69,183,1
4463,78256,2008,1,KBO,Doosan,12,0,6,0,0,0,105,49,0,10,3,20,23,22,5.66,161,0
4464,78257,2008,1,KBO,Doosan,33,2,0,0,0,0,99,27,1,20,1,19,19,16,4.45,140,1
4465,78257,2009,1,KBO,Doosan,7,0,1,0,0,0,42,12,0,9,0,8,3,3,2.03,55,0
4466,78257,2010,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-,1,-
4467,78257,2015,1,KBO,Doosan,47,5,9,0,0,0,313,120,12,68,3,108,88,80,7.01,486,0.357
4468,78257,2016,1,KBO,Doosan,55,5,2,0,0,1,186,68,8,40,1,56,38,34,4.94,294,0.714
4469,78333,2008,1,KBO,Woori,18,1,0,0,0,8,63,16,1,5,4,18,2,2,0.86,85,1
4470,78352,2009,1,KBO,Woori,2,0,0,0,0,0,3,2,0,3,0,0,4,4,36,8,-
4471,78352,2012,1,KBO,Nexen,3,0,0,0,0,0,12,3,0,3,0,2,2,2,4.5,18,-
